"Date","sulfate","nitrate","ID"
"2000-01-01",NA,NA,55
"2000-01-02",NA,NA,55
"2000-01-03",NA,NA,55
"2000-01-04",NA,NA,55
"2000-01-05",NA,NA,55
"2000-01-06",NA,NA,55
"2000-01-07",NA,NA,55
"2000-01-08",NA,NA,55
"2000-01-09",NA,NA,55
"2000-01-10",NA,NA,55
"2000-01-11",NA,NA,55
"2000-01-12",NA,NA,55
"2000-01-13",NA,NA,55
"2000-01-14",NA,NA,55
"2000-01-15",NA,NA,55
"2000-01-16",NA,NA,55
"2000-01-17",NA,NA,55
"2000-01-18",NA,NA,55
"2000-01-19",NA,NA,55
"2000-01-20",NA,NA,55
"2000-01-21",NA,NA,55
"2000-01-22",NA,NA,55
"2000-01-23",NA,NA,55
"2000-01-24",NA,NA,55
"2000-01-25",NA,NA,55
"2000-01-26",NA,NA,55
"2000-01-27",NA,NA,55
"2000-01-28",NA,NA,55
"2000-01-29",NA,NA,55
"2000-01-30",NA,NA,55
"2000-01-31",NA,NA,55
"2000-02-01",NA,NA,55
"2000-02-02",NA,NA,55
"2000-02-03",NA,NA,55
"2000-02-04",NA,NA,55
"2000-02-05",NA,NA,55
"2000-02-06",NA,NA,55
"2000-02-07",NA,NA,55
"2000-02-08",NA,NA,55
"2000-02-09",5.902,1.4755,55
"2000-02-10",NA,NA,55
"2000-02-11",NA,NA,55
"2000-02-12",NA,NA,55
"2000-02-13",NA,NA,55
"2000-02-14",NA,NA,55
"2000-02-15",NA,NA,55
"2000-02-16",NA,NA,55
"2000-02-17",NA,NA,55
"2000-02-18",NA,NA,55
"2000-02-19",NA,NA,55
"2000-02-20",NA,NA,55
"2000-02-21",NA,NA,55
"2000-02-22",NA,NA,55
"2000-02-23",NA,NA,55
"2000-02-24",NA,NA,55
"2000-02-25",NA,NA,55
"2000-02-26",NA,NA,55
"2000-02-27",1.062,0.3835,55
"2000-02-28",NA,NA,55
"2000-02-29",NA,NA,55
"2000-03-01",NA,NA,55
"2000-03-02",NA,NA,55
"2000-03-03",NA,NA,55
"2000-03-04",2.485,0.3719,55
"2000-03-05",NA,NA,55
"2000-03-06",NA,NA,55
"2000-03-07",NA,NA,55
"2000-03-08",NA,NA,55
"2000-03-09",NA,NA,55
"2000-03-10",5.144,0.6287,55
"2000-03-11",NA,NA,55
"2000-03-12",NA,NA,55
"2000-03-13",NA,NA,55
"2000-03-14",NA,NA,55
"2000-03-15",NA,NA,55
"2000-03-16",1.7885,0.5584,55
"2000-03-17",NA,NA,55
"2000-03-18",NA,NA,55
"2000-03-19",NA,NA,55
"2000-03-20",NA,NA,55
"2000-03-21",NA,NA,55
"2000-03-22",3.71,0.707,55
"2000-03-23",NA,NA,55
"2000-03-24",NA,NA,55
"2000-03-25",NA,NA,55
"2000-03-26",NA,NA,55
"2000-03-27",NA,NA,55
"2000-03-28",2.525,0.43505,55
"2000-03-29",NA,NA,55
"2000-03-30",NA,NA,55
"2000-03-31",NA,NA,55
"2000-04-01",NA,NA,55
"2000-04-02",NA,NA,55
"2000-04-03",3.8435,0.5973,55
"2000-04-04",NA,NA,55
"2000-04-05",NA,NA,55
"2000-04-06",2.7635,0.66315,55
"2000-04-07",NA,NA,55
"2000-04-08",NA,NA,55
"2000-04-09",2.7815,0.1791,55
"2000-04-10",NA,NA,55
"2000-04-11",NA,NA,55
"2000-04-12",3.261,0.8741,55
"2000-04-13",NA,NA,55
"2000-04-14",NA,NA,55
"2000-04-15",2.08,0.5941,55
"2000-04-16",NA,NA,55
"2000-04-17",NA,NA,55
"2000-04-18",2.602,0.43195,55
"2000-04-19",NA,NA,55
"2000-04-20",NA,NA,55
"2000-04-21",5.1605,0.42035,55
"2000-04-22",NA,NA,55
"2000-04-23",NA,NA,55
"2000-04-24",3.7355,0.3806,55
"2000-04-25",NA,NA,55
"2000-04-26",NA,NA,55
"2000-04-27",4.9695,0.3296,55
"2000-04-28",NA,NA,55
"2000-04-29",NA,NA,55
"2000-04-30",6.367,0.44475,55
"2000-05-01",NA,NA,55
"2000-05-02",NA,NA,55
"2000-05-03",4.757,0.5835,55
"2000-05-04",NA,NA,55
"2000-05-05",NA,NA,55
"2000-05-06",2.8845,0.5053,55
"2000-05-07",NA,NA,55
"2000-05-08",NA,NA,55
"2000-05-09",2.5485,0.63485,55
"2000-05-10",NA,NA,55
"2000-05-11",NA,NA,55
"2000-05-12",3.4305,0.36,55
"2000-05-13",NA,NA,55
"2000-05-14",NA,NA,55
"2000-05-15",5.34,0.3491,55
"2000-05-16",NA,NA,55
"2000-05-17",NA,NA,55
"2000-05-18",3.8105,0.467,55
"2000-05-19",NA,NA,55
"2000-05-20",NA,NA,55
"2000-05-21",4.5875,0.61045,55
"2000-05-22",NA,NA,55
"2000-05-23",NA,NA,55
"2000-05-24",NA,NA,55
"2000-05-25",NA,NA,55
"2000-05-26",NA,NA,55
"2000-05-27",6.8335,0.3427,55
"2000-05-28",NA,NA,55
"2000-05-29",NA,NA,55
"2000-05-30",3.887,0.43885,55
"2000-05-31",NA,NA,55
"2000-06-01",NA,NA,55
"2000-06-02",2.1695,0.3218,55
"2000-06-03",NA,NA,55
"2000-06-04",NA,NA,55
"2000-06-05",4.1395,0.25125,55
"2000-06-06",NA,NA,55
"2000-06-07",NA,NA,55
"2000-06-08",NA,NA,55
"2000-06-09",NA,NA,55
"2000-06-10",NA,NA,55
"2000-06-11",NA,NA,55
"2000-06-12",NA,NA,55
"2000-06-13",NA,NA,55
"2000-06-14",NA,NA,55
"2000-06-15",NA,NA,55
"2000-06-16",NA,NA,55
"2000-06-17",NA,NA,55
"2000-06-18",NA,NA,55
"2000-06-19",NA,NA,55
"2000-06-20",NA,NA,55
"2000-06-21",NA,NA,55
"2000-06-22",NA,NA,55
"2000-06-23",NA,NA,55
"2000-06-24",NA,NA,55
"2000-06-25",NA,NA,55
"2000-06-26",NA,NA,55
"2000-06-27",NA,NA,55
"2000-06-28",NA,NA,55
"2000-06-29",2.169,0.4311,55
"2000-06-30",NA,NA,55
"2000-07-01",NA,NA,55
"2000-07-02",7.303,0.70485,55
"2000-07-03",NA,NA,55
"2000-07-04",NA,NA,55
"2000-07-05",6.9085,1.229,55
"2000-07-06",NA,NA,55
"2000-07-07",NA,NA,55
"2000-07-08",7.4975,0.7327,55
"2000-07-09",NA,NA,55
"2000-07-10",NA,NA,55
"2000-07-11",9.9075,0.59245,55
"2000-07-12",NA,NA,55
"2000-07-13",NA,NA,55
"2000-07-14",NA,NA,55
"2000-07-15",NA,NA,55
"2000-07-16",NA,NA,55
"2000-07-17",4.394,0.5164,55
"2000-07-18",NA,NA,55
"2000-07-19",NA,NA,55
"2000-07-20",12.045,0.6054,55
"2000-07-21",NA,NA,55
"2000-07-22",NA,NA,55
"2000-07-23",2.569,0.37395,55
"2000-07-24",NA,NA,55
"2000-07-25",NA,NA,55
"2000-07-26",4.5595,0.177105,55
"2000-07-27",NA,NA,55
"2000-07-28",NA,NA,55
"2000-07-29",3.006,0.118415,55
"2000-07-30",NA,NA,55
"2000-07-31",NA,NA,55
"2000-08-01",2.796,0.3643,55
"2000-08-02",NA,NA,55
"2000-08-03",NA,NA,55
"2000-08-04",3.816,0.3579,55
"2000-08-05",NA,NA,55
"2000-08-06",NA,NA,55
"2000-08-07",2.151,0.6858,55
"2000-08-08",NA,NA,55
"2000-08-09",NA,NA,55
"2000-08-10",0.02419,0.09377,55
"2000-08-11",NA,NA,55
"2000-08-12",NA,NA,55
"2000-08-13",NA,NA,55
"2000-08-14",NA,NA,55
"2000-08-15",NA,NA,55
"2000-08-16",NA,NA,55
"2000-08-17",NA,NA,55
"2000-08-18",NA,NA,55
"2000-08-19",NA,NA,55
"2000-08-20",NA,NA,55
"2000-08-21",NA,NA,55
"2000-08-22",3.98,0.4,55
"2000-08-23",NA,NA,55
"2000-08-24",NA,NA,55
"2000-08-25",3.5,0.471,55
"2000-08-26",NA,NA,55
"2000-08-27",NA,NA,55
"2000-08-28",3.6,0.207,55
"2000-08-29",NA,NA,55
"2000-08-30",NA,NA,55
"2000-08-31",5.72,0.332,55
"2000-09-01",NA,NA,55
"2000-09-02",NA,NA,55
"2000-09-03",NA,NA,55
"2000-09-04",NA,NA,55
"2000-09-05",NA,NA,55
"2000-09-06",NA,NA,55
"2000-09-07",NA,NA,55
"2000-09-08",NA,NA,55
"2000-09-09",NA,NA,55
"2000-09-10",NA,NA,55
"2000-09-11",NA,NA,55
"2000-09-12",NA,NA,55
"2000-09-13",NA,NA,55
"2000-09-14",NA,NA,55
"2000-09-15",NA,NA,55
"2000-09-16",NA,NA,55
"2000-09-17",NA,NA,55
"2000-09-18",NA,NA,55
"2000-09-19",NA,NA,55
"2000-09-20",NA,NA,55
"2000-09-21",2.12,0.564,55
"2000-09-22",NA,NA,55
"2000-09-23",NA,NA,55
"2000-09-24",6.15,0.612,55
"2000-09-25",NA,NA,55
"2000-09-26",NA,NA,55
"2000-09-27",5.2,0.521,55
"2000-09-28",NA,NA,55
"2000-09-29",NA,NA,55
"2000-09-30",0.666,0.375,55
"2000-10-01",NA,NA,55
"2000-10-02",NA,NA,55
"2000-10-03",1.23,0.33,55
"2000-10-04",NA,NA,55
"2000-10-05",NA,NA,55
"2000-10-06",2.58,0.352,55
"2000-10-07",NA,NA,55
"2000-10-08",NA,NA,55
"2000-10-09",3.23,0.427,55
"2000-10-10",NA,NA,55
"2000-10-11",NA,NA,55
"2000-10-12",3.61,0.32,55
"2000-10-13",NA,NA,55
"2000-10-14",NA,NA,55
"2000-10-15",7.49,0.688,55
"2000-10-16",NA,NA,55
"2000-10-17",NA,NA,55
"2000-10-18",NA,NA,55
"2000-10-19",NA,NA,55
"2000-10-20",NA,NA,55
"2000-10-21",4.76,0.778,55
"2000-10-22",NA,NA,55
"2000-10-23",NA,NA,55
"2000-10-24",1.6,0.646,55
"2000-10-25",NA,NA,55
"2000-10-26",NA,NA,55
"2000-10-27",3.48,0.489,55
"2000-10-28",NA,NA,55
"2000-10-29",NA,NA,55
"2000-10-30",15.1,1.65,55
"2000-10-31",NA,NA,55
"2000-11-01",NA,NA,55
"2000-11-02",3.87,0.727,55
"2000-11-03",NA,NA,55
"2000-11-04",NA,NA,55
"2000-11-05",15.1,1.2,55
"2000-11-06",NA,NA,55
"2000-11-07",NA,NA,55
"2000-11-08",4.49,0.788,55
"2000-11-09",NA,NA,55
"2000-11-10",NA,NA,55
"2000-11-11",2.92,0.807,55
"2000-11-12",NA,NA,55
"2000-11-13",NA,NA,55
"2000-11-14",4.26,0.855,55
"2000-11-15",NA,NA,55
"2000-11-16",NA,NA,55
"2000-11-17",4.53,1.41,55
"2000-11-18",NA,NA,55
"2000-11-19",NA,NA,55
"2000-11-20",1.64,0.485,55
"2000-11-21",NA,NA,55
"2000-11-22",NA,NA,55
"2000-11-23",2.05,1.09,55
"2000-11-24",NA,NA,55
"2000-11-25",NA,NA,55
"2000-11-26",NA,NA,55
"2000-11-27",NA,NA,55
"2000-11-28",NA,NA,55
"2000-11-29",2.77,1.36,55
"2000-11-30",NA,NA,55
"2000-12-01",NA,NA,55
"2000-12-02",3.22,0.99,55
"2000-12-03",NA,NA,55
"2000-12-04",NA,NA,55
"2000-12-05",NA,NA,55
"2000-12-06",NA,NA,55
"2000-12-07",NA,NA,55
"2000-12-08",4.38,1.01,55
"2000-12-09",NA,NA,55
"2000-12-10",NA,NA,55
"2000-12-11",3.11,0.915,55
"2000-12-12",NA,NA,55
"2000-12-13",NA,NA,55
"2000-12-14",2.39,0.89,55
"2000-12-15",NA,NA,55
"2000-12-16",NA,NA,55
"2000-12-17",NA,NA,55
"2000-12-18",NA,NA,55
"2000-12-19",NA,NA,55
"2000-12-20",2.01,0.701,55
"2000-12-21",NA,NA,55
"2000-12-22",NA,NA,55
"2000-12-23",2.38,0.64,55
"2000-12-24",NA,NA,55
"2000-12-25",NA,NA,55
"2000-12-26",NA,NA,55
"2000-12-27",NA,NA,55
"2000-12-28",NA,NA,55
"2000-12-29",1.72,0.893,55
"2000-12-30",NA,NA,55
"2000-12-31",NA,NA,55
"2001-01-01",3.49,1.57,55
"2001-01-02",NA,NA,55
"2001-01-03",NA,NA,55
"2001-01-04",2.21,1.05,55
"2001-01-05",NA,NA,55
"2001-01-06",NA,NA,55
"2001-01-07",2.85,2.08,55
"2001-01-08",NA,NA,55
"2001-01-09",NA,NA,55
"2001-01-10",2.58,1.07,55
"2001-01-11",NA,NA,55
"2001-01-12",NA,NA,55
"2001-01-13",4.69,1.13,55
"2001-01-14",NA,NA,55
"2001-01-15",NA,NA,55
"2001-01-16",3.42,1.3,55
"2001-01-17",NA,NA,55
"2001-01-18",NA,NA,55
"2001-01-19",2.45,0.801,55
"2001-01-20",NA,NA,55
"2001-01-21",NA,NA,55
"2001-01-22",3.11,0.632,55
"2001-01-23",NA,NA,55
"2001-01-24",NA,NA,55
"2001-01-25",3.33,1.52,55
"2001-01-26",NA,NA,55
"2001-01-27",NA,NA,55
"2001-01-28",5.08,1.69,55
"2001-01-29",NA,NA,55
"2001-01-30",NA,NA,55
"2001-01-31",4.8,0.934,55
"2001-02-01",NA,NA,55
"2001-02-02",NA,NA,55
"2001-02-03",1.99,1.24,55
"2001-02-04",NA,NA,55
"2001-02-05",NA,NA,55
"2001-02-06",3.31,1.6,55
"2001-02-07",NA,NA,55
"2001-02-08",NA,NA,55
"2001-02-09",2.95,0.834,55
"2001-02-10",NA,NA,55
"2001-02-11",NA,NA,55
"2001-02-12",4.26,1.14,55
"2001-02-13",NA,NA,55
"2001-02-14",NA,NA,55
"2001-02-15",1.95,0.84,55
"2001-02-16",NA,NA,55
"2001-02-17",NA,NA,55
"2001-02-18",2.15,0.517,55
"2001-02-19",NA,NA,55
"2001-02-20",NA,NA,55
"2001-02-21",4.45,1.12,55
"2001-02-22",NA,NA,55
"2001-02-23",NA,NA,55
"2001-02-24",5.95,1.04,55
"2001-02-25",NA,NA,55
"2001-02-26",NA,NA,55
"2001-02-27",2.55,0.709,55
"2001-02-28",NA,NA,55
"2001-03-01",NA,NA,55
"2001-03-02",4.56,0.549,55
"2001-03-03",NA,NA,55
"2001-03-04",NA,NA,55
"2001-03-05",3.11,0.671,55
"2001-03-06",NA,NA,55
"2001-03-07",NA,NA,55
"2001-03-08",2.02,0.716,55
"2001-03-09",NA,NA,55
"2001-03-10",NA,NA,55
"2001-03-11",5,1.08,55
"2001-03-12",NA,NA,55
"2001-03-13",NA,NA,55
"2001-03-14",3.82,0.92,55
"2001-03-15",NA,NA,55
"2001-03-16",NA,NA,55
"2001-03-17",1.89,0.547,55
"2001-03-18",NA,NA,55
"2001-03-19",NA,NA,55
"2001-03-20",2.96,0.515,55
"2001-03-21",NA,NA,55
"2001-03-22",NA,NA,55
"2001-03-23",5.9,0.696,55
"2001-03-24",NA,NA,55
"2001-03-25",NA,NA,55
"2001-03-26",6.74,0.91,55
"2001-03-27",NA,NA,55
"2001-03-28",NA,NA,55
"2001-03-29",3.56,1.19,55
"2001-03-30",NA,NA,55
"2001-03-31",NA,NA,55
"2001-04-01",3.93,0.433,55
"2001-04-02",NA,NA,55
"2001-04-03",NA,NA,55
"2001-04-04",2.64,0.917,55
"2001-04-05",NA,NA,55
"2001-04-06",NA,NA,55
"2001-04-07",5,0.712,55
"2001-04-08",NA,NA,55
"2001-04-09",NA,NA,55
"2001-04-10",4.4,0.56,55
"2001-04-11",NA,NA,55
"2001-04-12",NA,NA,55
"2001-04-13",4.21,1.06,55
"2001-04-14",NA,NA,55
"2001-04-15",NA,NA,55
"2001-04-16",NA,NA,55
"2001-04-17",NA,NA,55
"2001-04-18",NA,NA,55
"2001-04-19",NA,NA,55
"2001-04-20",NA,NA,55
"2001-04-21",NA,NA,55
"2001-04-22",2.8,0.733,55
