"Date","sulfate","nitrate","ID"
"2004-01-01",2.77,1.6,56
"2004-01-02",NA,NA,56
"2004-01-03",NA,NA,56
"2004-01-04",1.82,0.527,56
"2004-01-05",NA,NA,56
"2004-01-06",NA,NA,56
"2004-01-07",NA,0.58,56
"2004-01-08",NA,NA,56
"2004-01-09",NA,NA,56
"2004-01-10",4.33,0.546,56
"2004-01-11",NA,NA,56
"2004-01-12",NA,NA,56
"2004-01-13",4.58,0.848,56
"2004-01-14",NA,NA,56
"2004-01-15",NA,NA,56
"2004-01-16",NA,2.01,56
"2004-01-17",NA,NA,56
"2004-01-18",NA,NA,56
"2004-01-19",2.44,0.648,56
"2004-01-20",NA,NA,56
"2004-01-21",NA,NA,56
"2004-01-22",4.13,1.81,56
"2004-01-23",NA,NA,56
"2004-01-24",NA,NA,56
"2004-01-25",2.56,1.6,56
"2004-01-26",NA,NA,56
"2004-01-27",NA,NA,56
"2004-01-28",1.45,0.778,56
"2004-01-29",NA,NA,56
"2004-01-30",NA,NA,56
"2004-01-31",9.15,2.75,56
"2004-02-01",NA,NA,56
"2004-02-02",NA,NA,56
"2004-02-03",0.0345,0.089,56
"2004-02-04",NA,NA,56
"2004-02-05",NA,NA,56
"2004-02-06",1.4,0.5,56
"2004-02-07",NA,NA,56
"2004-02-08",NA,NA,56
"2004-02-09",4.39,0.83,56
"2004-02-10",NA,NA,56
"2004-02-11",NA,NA,56
"2004-02-12",3.28,0.937,56
"2004-02-13",NA,NA,56
"2004-02-14",NA,NA,56
"2004-02-15",1.87,0.473,56
"2004-02-16",NA,NA,56
"2004-02-17",NA,NA,56
"2004-02-18",6.41,0.756,56
"2004-02-19",NA,NA,56
"2004-02-20",NA,NA,56
"2004-02-21",5.53,0.666,56
"2004-02-22",NA,NA,56
"2004-02-23",NA,NA,56
"2004-02-24",2.64,0.294,56
"2004-02-25",NA,NA,56
"2004-02-26",NA,NA,56
"2004-02-27",5.04,0.428,56
"2004-02-28",NA,NA,56
"2004-02-29",NA,NA,56
"2004-03-01",2.01,0.761,56
"2004-03-02",NA,NA,56
"2004-03-03",NA,NA,56
"2004-03-04",1.94,0.871,56
"2004-03-05",NA,NA,56
"2004-03-06",NA,NA,56
"2004-03-07",10.8,1.28,56
"2004-03-08",NA,NA,56
"2004-03-09",NA,NA,56
"2004-03-10",2.54,0.848,56
"2004-03-11",NA,NA,56
"2004-03-12",NA,NA,56
"2004-03-13",6.29,0.982,56
"2004-03-14",NA,NA,56
"2004-03-15",NA,NA,56
"2004-03-16",NA,NA,56
"2004-03-17",NA,NA,56
"2004-03-18",NA,NA,56
"2004-03-19",2.77,0.668,56
"2004-03-20",NA,NA,56
"2004-03-21",NA,NA,56
"2004-03-22",3.4,0.741,56
"2004-03-23",NA,NA,56
"2004-03-24",NA,NA,56
"2004-03-25",1.05,0.468,56
"2004-03-26",NA,NA,56
"2004-03-27",NA,NA,56
"2004-03-28",2.15,0.611,56
"2004-03-29",NA,NA,56
"2004-03-30",NA,NA,56
"2004-03-31",2.69,0.88,56
"2004-04-01",NA,NA,56
"2004-04-02",NA,NA,56
"2004-04-03",4.65,0.518,56
"2004-04-04",NA,NA,56
"2004-04-05",NA,NA,56
"2004-04-06",4.22,1.1,56
"2004-04-07",NA,NA,56
"2004-04-08",NA,NA,56
"2004-04-09",5.59,0.75,56
"2004-04-10",NA,NA,56
"2004-04-11",NA,NA,56
"2004-04-12",1.5,0.365,56
"2004-04-13",NA,NA,56
"2004-04-14",NA,NA,56
"2004-04-15",3.26,0.588,56
"2004-04-16",NA,NA,56
"2004-04-17",NA,NA,56
"2004-04-18",2.26,0.531,56
"2004-04-19",NA,NA,56
"2004-04-20",NA,NA,56
"2004-04-21",3.16,0.767,56
"2004-04-22",NA,NA,56
"2004-04-23",NA,NA,56
"2004-04-24",3.35,0.669,56
"2004-04-25",NA,NA,56
"2004-04-26",NA,NA,56
"2004-04-27",2.77,0.537,56
"2004-04-28",NA,NA,56
"2004-04-29",NA,NA,56
"2004-04-30",3.08,0.667,56
"2004-05-01",NA,NA,56
"2004-05-02",NA,NA,56
"2004-05-03",1.72,0.4,56
"2004-05-04",NA,NA,56
"2004-05-05",NA,NA,56
"2004-05-06",5.72,1.09,56
"2004-05-07",NA,NA,56
"2004-05-08",NA,NA,56
"2004-05-09",6.36,0.587,56
"2004-05-10",NA,NA,56
"2004-05-11",NA,NA,56
"2004-05-12",5.66,1.13,56
"2004-05-13",NA,NA,56
"2004-05-14",NA,NA,56
"2004-05-15",2.05,0.551,56
"2004-05-16",NA,NA,56
"2004-05-17",NA,NA,56
"2004-05-18",4.81,0.602,56
"2004-05-19",NA,NA,56
"2004-05-20",NA,NA,56
"2004-05-21",6.18,1.19,56
"2004-05-22",NA,NA,56
"2004-05-23",NA,NA,56
"2004-05-24",4.26,0.648,56
"2004-05-25",NA,NA,56
"2004-05-26",NA,NA,56
"2004-05-27",5.68,0.571,56
"2004-05-28",NA,NA,56
"2004-05-29",NA,NA,56
"2004-05-30",3.44,0.517,56
"2004-05-31",NA,NA,56
"2004-06-01",NA,NA,56
"2004-06-02",3.5,0.531,56
"2004-06-03",NA,NA,56
"2004-06-04",NA,NA,56
"2004-06-05",2.34,0.512,56
"2004-06-06",NA,NA,56
"2004-06-07",NA,NA,56
"2004-06-08",2.17,0.657,56
"2004-06-09",NA,NA,56
"2004-06-10",NA,NA,56
"2004-06-11",1.66,0.554,56
"2004-06-12",NA,NA,56
"2004-06-13",NA,NA,56
"2004-06-14",NA,NA,56
"2004-06-15",NA,NA,56
"2004-06-16",NA,NA,56
"2004-06-17",1.6,0.48,56
"2004-06-18",NA,NA,56
"2004-06-19",NA,NA,56
"2004-06-20",5.66,0.491,56
"2004-06-21",NA,NA,56
"2004-06-22",NA,NA,56
"2004-06-23",4.68,0.881,56
"2004-06-24",NA,NA,56
"2004-06-25",NA,NA,56
"2004-06-26",3.06,0.553,56
"2004-06-27",NA,NA,56
"2004-06-28",NA,NA,56
"2004-06-29",1.94,0.557,56
"2004-06-30",NA,NA,56
"2004-07-01",NA,NA,56
"2004-07-02",3.4,0.484,56
"2004-07-03",NA,NA,56
"2004-07-04",NA,NA,56
"2004-07-05",3.89,0.868,56
"2004-07-06",NA,NA,56
"2004-07-07",NA,NA,56
"2004-07-08",2.58,0.729,56
"2004-07-09",NA,NA,56
"2004-07-10",NA,NA,56
"2004-07-11",3.99,0.438,56
"2004-07-12",NA,NA,56
"2004-07-13",NA,NA,56
"2004-07-14",3.14,0.43,56
"2004-07-15",NA,NA,56
"2004-07-16",NA,NA,56
"2004-07-17",1.64,0.374,56
"2004-07-18",NA,NA,56
"2004-07-19",NA,NA,56
"2004-07-20",NA,NA,56
"2004-07-21",NA,NA,56
"2004-07-22",NA,NA,56
"2004-07-23",14,0.771,56
"2004-07-24",NA,NA,56
"2004-07-25",NA,NA,56
"2004-07-26",3.43,0.404,56
"2004-07-27",NA,NA,56
"2004-07-28",NA,NA,56
"2004-07-29",2.84,0.861,56
"2004-07-30",NA,NA,56
"2004-07-31",NA,NA,56
"2004-08-01",NA,NA,56
"2004-08-02",NA,NA,56
"2004-08-03",NA,NA,56
"2004-08-04",0.726,0.245,56
"2004-08-05",NA,NA,56
"2004-08-06",NA,NA,56
"2004-08-07",6.51,0.703,56
"2004-08-08",NA,NA,56
"2004-08-09",NA,NA,56
"2004-08-10",4.73,1.08,56
"2004-08-11",NA,NA,56
"2004-08-12",NA,NA,56
"2004-08-13",1.11,0.219,56
"2004-08-14",NA,NA,56
"2004-08-15",NA,NA,56
"2004-08-16",NA,NA,56
"2004-08-17",NA,NA,56
"2004-08-18",NA,NA,56
"2004-08-19",4.63,0.36,56
"2004-08-20",NA,NA,56
"2004-08-21",NA,NA,56
"2004-08-22",3.3,0.544,56
"2004-08-23",NA,NA,56
"2004-08-24",NA,NA,56
"2004-08-25",3.31,0.528,56
"2004-08-26",NA,NA,56
"2004-08-27",NA,NA,56
"2004-08-28",4.24,0.545,56
"2004-08-29",NA,NA,56
"2004-08-30",NA,NA,56
"2004-08-31",3.71,0.467,56
"2004-09-01",NA,NA,56
"2004-09-02",NA,NA,56
"2004-09-03",1.42,0.316,56
"2004-09-04",NA,NA,56
"2004-09-05",NA,NA,56
"2004-09-06",NA,NA,56
"2004-09-07",NA,NA,56
"2004-09-08",NA,NA,56
"2004-09-09",2.2,0.265,56
"2004-09-10",NA,NA,56
"2004-09-11",NA,NA,56
"2004-09-12",1.02,0.267,56
"2004-09-13",NA,NA,56
"2004-09-14",NA,NA,56
"2004-09-15",2.77,0.428,56
"2004-09-16",NA,NA,56
"2004-09-17",NA,NA,56
"2004-09-18",4.52,0.403,56
"2004-09-19",NA,NA,56
"2004-09-20",NA,NA,56
"2004-09-21",NA,NA,56
"2004-09-22",NA,NA,56
"2004-09-23",NA,NA,56
"2004-09-24",9.09,0.915,56
"2004-09-25",NA,NA,56
"2004-09-26",NA,NA,56
"2004-09-27",NA,NA,56
"2004-09-28",NA,NA,56
"2004-09-29",NA,NA,56
"2004-09-30",6.85,0.563,56
"2004-10-01",NA,NA,56
"2004-10-02",NA,NA,56
"2004-10-03",1.5,0.355,56
"2004-10-04",NA,NA,56
"2004-10-05",NA,NA,56
"2004-10-06",4.3,0.358,56
"2004-10-07",NA,NA,56
"2004-10-08",NA,NA,56
"2004-10-09",1.63,0.48,56
"2004-10-10",NA,NA,56
"2004-10-11",NA,NA,56
"2004-10-12",NA,NA,56
"2004-10-13",NA,NA,56
"2004-10-14",NA,NA,56
"2004-10-15",2.13,0.579,56
"2004-10-16",NA,NA,56
"2004-10-17",NA,NA,56
"2004-10-18",2.72,0.845,56
"2004-10-19",NA,NA,56
"2004-10-20",NA,NA,56
"2004-10-21",3.91,0.376,56
"2004-10-22",NA,NA,56
"2004-10-23",NA,NA,56
"2004-10-24",5.12,0.936,56
"2004-10-25",NA,NA,56
"2004-10-26",NA,NA,56
"2004-10-27",NA,NA,56
"2004-10-28",NA,NA,56
"2004-10-29",NA,NA,56
"2004-10-30",11.6,1.51,56
"2004-10-31",NA,NA,56
"2004-11-01",NA,NA,56
"2004-11-02",NA,0.666,56
"2004-11-03",NA,NA,56
"2004-11-04",NA,NA,56
"2004-11-05",3.03,0.418,56
"2004-11-06",NA,NA,56
"2004-11-07",NA,NA,56
"2004-11-08",NA,1.62,56
"2004-11-09",NA,NA,56
"2004-11-10",NA,NA,56
"2004-11-11",NA,NA,56
"2004-11-12",NA,NA,56
"2004-11-13",NA,NA,56
"2004-11-14",2.29,0.822,56
"2004-11-15",NA,NA,56
"2004-11-16",NA,NA,56
"2004-11-17",2.36,0.853,56
"2004-11-18",NA,NA,56
"2004-11-19",NA,NA,56
"2004-11-20",2.37,0.696,56
"2004-11-21",NA,NA,56
"2004-11-22",NA,NA,56
"2004-11-23",2.59,0.915,56
"2004-11-24",NA,NA,56
"2004-11-25",NA,NA,56
"2004-11-26",NA,NA,56
"2004-11-27",NA,NA,56
"2004-11-28",NA,NA,56
"2004-11-29",2.35,1.16,56
"2004-11-30",NA,NA,56
"2004-12-01",NA,NA,56
"2004-12-02",2.33,0.631,56
"2004-12-03",NA,NA,56
"2004-12-04",NA,NA,56
"2004-12-05",2.08,1.36,56
"2004-12-06",NA,NA,56
"2004-12-07",NA,NA,56
"2004-12-08",2.27,0.677,56
"2004-12-09",NA,NA,56
"2004-12-10",NA,NA,56
"2004-12-11",NA,NA,56
"2004-12-12",NA,NA,56
"2004-12-13",NA,NA,56
"2004-12-14",NA,NA,56
"2004-12-15",NA,NA,56
"2004-12-16",NA,NA,56
"2004-12-17",1.75,1.07,56
"2004-12-18",NA,NA,56
"2004-12-19",NA,NA,56
"2004-12-20",0.961,0.484,56
"2004-12-21",NA,NA,56
"2004-12-22",NA,NA,56
"2004-12-23",1.69,0.549,56
"2004-12-24",NA,NA,56
"2004-12-25",NA,NA,56
"2004-12-26",NA,NA,56
"2004-12-27",NA,NA,56
"2004-12-28",NA,NA,56
"2004-12-29",3.22,0.839,56
"2004-12-30",NA,NA,56
"2004-12-31",NA,NA,56
"2005-01-01",1.44,1.16,56
"2005-01-02",NA,NA,56
"2005-01-03",NA,NA,56
"2005-01-04",1.89,1.01,56
"2005-01-05",NA,NA,56
"2005-01-06",NA,NA,56
"2005-01-07",1.02,0.803,56
"2005-01-08",NA,NA,56
